"title_script","genre_script","filename","title_p","movieId","title","genres","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"Amadeus","Drama","Amadeus.txt","amadeus",1225,"Amadeus (1984)","Drama",0.0378876272509751,0.0322798663155201,-0.00645448266038206,-0.0082335136898919,-0.032718889329937,0.0106346235191695,-0.0118114918049959,-0.00361015427077018,0.0353204286465307,-0.0103470367746659,-0.0125973105642502,0.0316935317991118,0.0458540933526618,-0.00369757131631911,-0.00371780839557511,-0.0103546580644109,0.0473488762909958,0.00290727112926368,0.0277536127924491,0.025041628621698,0.0747177808879299,-0.0293619661323169,0.0436021261958251,-0.0410146695591918,0.0573632084488178,0.0470938722900446,-0.0294169913787537,0.0545431613699667,0.0169578023606554,-0.0129863501451925
"Amelia","Drama","Amelia.txt","amelia",71876,"Amelia (2009)","Drama",-0.00145054812673161,0.000350040660879525,-0.00294714283867017,0.000474204519130764,0.00203679379965694,0.000870834000860861,0.000605689690330372,0.000873746219481554,-0.000382878590702693,0.00299051486345602,0.00128171319055085,0.00201393407520293,-0.000396549818775459,0.000391427502458805,-0.00164527198852132,0.000899015655228567,-0.00134668305930523,0.00070948840923219,-0.00071685390559972,0.0011430234180534,0.000453731178789344,0.00090063795771019,0.00122771020698121,-0.00281115352990075,-3.67117289066246e-05,0.00059915649514195,-0.00110140795952686,-0.000403902081911267,0.000271646885260339,-0.00066773515534811
"American Beauty","Drama","AmericanBeauty.txt","american beauty",2858,"American Beauty (1999)","Comedy|Drama",0.0369989318876324,-0.011752185837752,-0.0214180963554165,0.0277704989099219,-0.0236213325616053,0.0197278378226302,0.0105149026368974,-0.0755595650053509,0.00682246325462826,0.0237461582575915,-0.00943855614268968,0.00420903818249655,0.0370847148828418,0.0308666706993009,0.0497521868110068,-0.0438852263381923,-0.0256451209958141,-0.0383683674014479,0.0103397602421438,0.0320923974563301,0.0186101141819324,-0.00896264152247194,-0.144100518357574,-0.0639717349905688,-0.0159938611618162,0.0323899209244409,-0.0704024836282665,-0.211196566369877,0.0216615613255725,0.00886905190347411
"American Gangster","Crime,Drama","AmericanGangster.txt","american gangster",55765,"American Gangster (2007)","Crime|Drama|Thriller",0.00836722462824554,-0.00049575214548787,-0.0181606483321558,0.0429798484742342,0.000555490523955878,0.00685947565932797,0.0222717782675322,0.00955386604546896,-0.00830201488543969,-0.0194026778901839,0.00108818151325785,0.0117022528475279,-0.00827829682730584,0.000689881227909037,0.00584409181121602,-0.00683686194869671,0.0361805952187939,-0.00578686533712368,-0.015087910752147,0.00228883113165676,-0.00289308572412864,-0.0111467002440482,0.00394623456166823,-0.00258854630286619,0.0106778476594638,0.00234837732926635,0.00507267031754607,0.00209176653262194,-0.00779452893225858,0.0144249897470975
"American Graffiti","Comedy,Drama","AmericanGraffiti.txt","american graffiti",3363,"American Graffiti (1973)","Comedy|Drama",0.019137238576212,0.0298910596815444,0.00543640282732449,-0.00910366420439084,-0.0334762807449729,0.00660292341183396,0.0203645878832659,0.0094480687748453,-0.0100685083936594,-0.00104275503742172,-0.0104494893233054,0.0192679024147865,0.0252322686913245,0.0265215058352453,-0.00714201554488401,-0.025561701305793,-0.00138144603822951,0.0230202299156376,-0.0389888931648275,0.0163677556387491,-0.02216177968111,-0.0013129929053398,-0.00410533655736354,-0.000168155184250122,0.0237944441796882,-0.0192292976988919,0.0166487183952836,0.00115067634085797,-0.0176960177189953,-0.0185431793866444
"American History X","Crime,Drama,Thriller","AmericanHistoryX.txt","american history x",2329,"American History X (1998)","Crime|Drama",0.0180176728094323,-0.0140606408763182,-0.0320277666584431,0.0562161863287871,-0.0437761034314296,0.00252170435466705,-0.0176417480459298,-0.0228092262499317,0.000747975338698332,0.0497163746560124,0.0116933237657434,-0.00636089011318758,-0.102057496179644,0.0169471784814797,-3.15762540894955e-05,-0.033575889418282,0.0438395872350897,-0.0190163861448104,0.0323084122089518,0.0162066880534953,0.0410092569767305,-0.0535715241238655,-0.0505138135773938,-0.0318078615695613,-0.0636366197320198,0.0578418266840753,0.025914416317554,-0.0628560284899911,-0.0431802563470099,-0.0402356485322305
"American Hustle","Crime,Drama","AmericanHustle.txt","american hustle",106916,"American Hustle (2013)","Crime|Drama",0.00995187044497168,-0.00101249726469205,-0.00473087443631095,0.00942275265625302,0.00426834532098124,-0.00232814520345029,0.00949063059701954,-0.00331054156073038,0.000167181050736876,-0.00493439320523891,-0.00095746375952472,-0.00594652380470959,0.0127369500818263,0.00865109305979185,0.00396787866944839,-0.00666677858542723,0.00381035060176219,1.2030535418834e-05,-0.000423105318311791,0.0022711773373132,0.00476892226005771,0.00314764248237619,-0.00651881450953918,-0.0057851842354962,0.00149560514078851,-0.00202894939426339,-0.00324145190909949,-0.000266423106411928,-0.00324325215535565,6.09494950952681e-05
"American Madness","Drama","AmericanMadness.txt","american madness",50349,"American Madness (1932)","Drama",0.000259032497048449,0.000317087541474125,9.10268374647337e-05,0.000848480139653532,2.92079913331018e-05,-0.000338810374793489,-0.000248214090211005,4.67443519357876e-05,0.000203116617194764,-0.000342717244743726,-0.000376746954739613,0.000541077970261041,-0.000707063176578553,-2.28388131836258e-05,9.11788524106698e-05,0.000562598413419701,0.000259454203582752,-0.000146517933103447,-1.65841965084637e-06,1.11170946018737e-05,0.000293499962488008,0.000216561636009516,-0.000211388460460115,-0.000327263765459735,0.000503850630957514,0.000393033262318579,-0.000231580609872976,0.000233413123877313,-0.000355501082544854,-0.000123148724430659
"American Outlaws","Action,Comedy,Western","AmericanOutlaws.txt","american outlaws",4721,"American Outlaws (2001)","Action|Comedy|Western",-0.012699797478319,-0.00316357196620755,-0.00496593828754545,-0.00263144904591685,0.00632665584867192,0.000322929130784148,-0.000979455827626794,0.00222486712298282,-0.00310613667401465,-0.00108834545854213,0.00256618179324805,0.00371328888701415,-0.00400107213356395,-0.00275776682590622,-0.00682275257560525,-0.00191415102923696,-0.00256731840824197,0.00257134016015416,0.00221727331072374,0.00368613360670686,0.00325468667097994,-0.00256901558073023,0.00373841909248315,-0.000606900986619145,-0.00187452332322325,0.000797775388824338,-0.00156207258234379,0.00138722255349728,0.000681352680761896,0.00198519905631097
"American Pie","Comedy","AmericanPie.txt","american pie",2706,"American Pie (1999)","Comedy|Romance",-0.0162829556192934,-0.00647761150375543,0.0466525742482439,0.0395642409441537,-0.0252127060971131,0.0441162286490028,0.00807791413175267,-0.043851138043179,-0.0811344199614649,0.0598439634834512,-0.00580844044584766,0.0190046756396093,0.001383038503823,0.0137335401315243,0.00297900775072034,0.00288830525283094,-0.0103011843249374,-0.0491651590254238,-0.0489435124612401,0.0113901992200229,0.0199027702349635,0.0423893221472478,-0.0459407286393549,0.037646091655336,0.0358458555203924,0.0238583063814418,0.0175176207965907,-0.0860401774940846,-0.000309897690538846,-0.0260353691100109
"American President, The","Comedy,Drama,Romance","AmericanPresidentThe.txt","american president",11,"American President, The (1995)","Comedy|Drama|Romance",-0.0158176682481442,0.0518895782421216,-0.00727876631716419,0.0113930232137834,-0.0459349772075724,0.0430234660154821,-0.0352086604569078,0.000324846164229686,-0.0319732097407713,-0.0310324364682096,-0.0374957854688821,-0.0663873005791765,0.0142976020519708,0.03999691401073,-0.0350424574309035,0.00756476673918807,6.92016131567173e-06,-0.0164721443274528,-0.0891055834165473,0.00992527084370241,-0.0152438329558573,0.00767525257078267,0.00246951054973321,-0.0452405719422407,-0.0236379268611904,0.0390622545229706,0.0483104514688325,0.0103275457179448,-0.0118619020368468,-0.00381537407022777
"American Psycho","Drama,Horror,Thriller","AmericanPsycho.txt","american psycho",3535,"American Psycho (2000)","Crime|Horror|Mystery|Thriller",0.016102137393295,-0.0513179128002348,-0.00915560923063785,-0.00253700714277495,-0.037791369414209,0.0198535072374707,0.00225877153986192,-0.000991601059995648,0.00988839190024971,0.00105166048838636,0.0097649116375457,-0.0420980786314507,0.00240899889694172,-0.00116395142918212,-0.0095878569596015,0.0207101328085035,0.0186506976425693,0.0104137424054513,-0.00505655407336187,0.0172991141282753,0.00521531237247356,0.00348424074209711,-0.0558062575298259,-0.0252791020700379,0.00258318606134639,0.0235216863961902,0.0206482673470446,0.00036676589117429,0.00931412606402224,-0.00191497069239856
"American Splendor","Comedy,Drama","AmericanSplendor.txt","american splendor",6620,"American Splendor (2003)","Comedy|Drama",0.0266546735900389,-0.00206731874628736,-0.00581158336968671,-0.00165840238848502,0.00416436459982771,0.0211772777918655,0.00477949847146791,0.00680830535742894,-0.0120609804384198,-0.00763859279281962,0.0184462495365466,0.00649525782780954,-0.00341532459323792,0.0193299991527286,-0.010424683451204,-0.00219956269456437,-0.000303119342495903,-0.00193188725966327,-0.00765971112123995,-0.0120581479558185,-0.00934912884416126,-0.00606745986079348,0.0208522933053722,-0.00443312420012641,0.00764057507047452,-0.0136584169127069,-0.00415337008473362,0.00342499411302073,-0.00723085581320335,0.0044074742395556
"American Werewolf in London","Comedy,Horror,Romance","AmericanWerewolfinLondon.txt","american werewolf in london",1321,"American Werewolf in London, An (1981)","Comedy|Horror|Thriller",0.0192411066406476,-0.00473251089504296,0.0368409530770675,-0.00959766606412531,-0.0227885215551581,0.024967120794126,0.00426668555813375,0.00499927140524984,0.017638855969876,0.0109755814310658,-0.0490630842015059,0.0159119460403066,-0.0303341493881059,0.0326599921106433,-0.0224552353060454,0.00753668577568511,-0.00495804623084712,0.0273065512204618,-0.01007612584597,0.00760125642102805,-0.0173889756291651,0.0162081370184631,0.0177605089374797,-0.0137656903419233,0.0154963460636523,-0.00327051991960358,-0.0101620113643734,-0.00529039221830997,-0.0041720177472792,-0.00728937125761022
"American, The","Crime,Drama,Thriller","AmericanThe.txt","american",80126,"American, The (2010)","Drama|Thriller",0.00944065910374696,-0.00149451854051246,0.000144061748857281,0.00188851294583571,-0.000629144882647025,-0.00111456597867384,-0.000427608069531234,-0.00408836343244896,0.00141253768770143,-0.00591210749628104,-0.00363606780257779,-0.00579443195339313,0.00975183752542276,0.0046040366420087,-0.00425187597365789,0.00133471671753189,-0.00329392006714401,0.000132271045880828,0.000293755935243053,0.00381430205626021,-0.000886290221088034,0.00609135829999725,-0.00352100289094411,-0.0066847765370139,0.00313760931865327,-0.00079913131451136,0.000682411190047162,0.00221296353582069,-0.000413511380007384,-0.00164815420150558
"Amour","Drama,Romance","Amour.txt","amour",98056,"Amour (2012)","Drama|Romance",0.00659061876905792,-0.00308512145030499,-0.00165342075405783,-0.00601977306472363,0.000740097397196252,-0.00579500434140974,0.00102589525733009,0.00475169870417444,-0.00218162727879697,0.0016730470481585,0.00474947905621828,-0.00232854420640712,-0.0020950654465261,8.44387952707449e-05,-0.00278075953465174,0.00109837249797993,-0.00304690446099812,-0.000963240686966366,0.00136732617816675,-0.00108446504663526,-0.000854881417741529,0.00312511844048115,-0.000316283393261158,0.0028723222561238,-0.00250107041580748,-0.00367824136523549,-0.000221614930213884,-0.000931236442284878,-0.000431489719428686,0.00236758683894925
"An Education","Drama","AnEducation.txt","education",71579,"Education, An (2009)","Drama|Romance",0.00806132740173141,0.00872665557654537,-0.0120255557696641,-0.00125354586846625,0.00307268360919729,-0.000438926915713454,0.00315618842136071,-0.00255420338824324,-0.00929916013918331,-0.00675008584395384,-0.00638371611652802,-0.0088714702878674,0.00195838637563857,0.00650388669998991,0.00157081763751839,-0.00495168574536346,0.00321824007321174,-0.00539466332817004,-0.00479977261103024,0.00113271840322886,-0.00209673502660709,0.00213379299142092,-0.00458804486713182,-0.00261053165294582,0.00488565281661459,-0.000474653863126418,-0.0042766156397627,-0.00152941907840757,-0.00226085655725291,0.00391952627013433
"Analyze That","Comedy,Crime","AnalyzeThat.txt","analyze that",5900,"Analyze That (2002)","Comedy|Crime",-0.0198345296692707,-0.00752341795160264,-0.0146087862432394,0.00134583466577743,-0.00512852542792468,0.00603492966882925,-0.00170099295710616,0.00667940377730201,-0.00967174975141757,-0.0126297925032827,0.012545297285194,0.0145387197566675,0.00160508990729914,-0.00712465372848727,0.00458167600892363,-0.00757017470767132,-0.0015218332777541,0.00541574762244569,-0.0011058135172924,-0.00183444922988998,-0.00150474582017718,-0.00504535861341589,0.00951098944457635,-0.00608202199575702,-0.00310632666037673,0.00766196148931999,0.00264745064912838,-0.00762903475128617,0.00161992403630584,-0.00774719574819508
"Analyze This","Comedy,Crime","AnalyzeThis.txt","analyze this",2539,"Analyze This (1999)","Comedy",-0.0135439762633444,0.0072748480690004,-0.00466445521602789,0.0124438361924306,-0.0182066578910917,0.0259062948873884,-0.00346696826352689,-0.00363421885320635,-0.0206942301582757,-0.0456218652883396,0.0335867270871603,0.0324797555024359,-0.00497923884810923,-0.00026867432109185,0.0447277065769164,-0.0242585838645792,-0.0101602559321061,0.0167567492136842,-0.0208969427671546,-0.0151626616487529,-0.0131252464887623,0.016609574112627,0.0218004093376601,0.000486556567365831,-0.0319050281558846,0.035518845120296,-0.0043986834906867,-0.0173447352002442,0.0104658847117653,0.00168375805195285
"Angel Eyes","Drama,Romance","AngelEyes.txt","angel eyes",4305,"Angel Eyes (2001)","Romance|Thriller",-0.0125447497486977,0.00630379377535746,-0.0113988943727652,-0.00559223056785512,-0.000348025577264855,0.00491852399471934,0.01087118232607,-0.00376945155099219,0.00279869987876339,-0.00842127382347665,-0.00560714117592254,0.00333007075397542,0.00437861354204009,-0.00111837524431558,-0.00796958667497942,0.00192144965768072,-0.00684676717987564,0.000584240098504772,0.000382087360814461,0.00211901456442981,0.00632230800671677,-0.000462869492756125,0.000882709272537534,-0.00121051189038459,-0.000819678264314473,0.00179549788275996,-0.000292799612564816,0.000823535115271105,-0.000144872473170669,-0.00462613068529513
"Angels & Demons","Drama,Mystery,Thriller","AngelsDemons.txt","angels and demons",68554,"Angels & Demons (2009)","Crime|Drama|Mystery|Thriller",-0.0176749468156695,0.0062397098208654,-0.0103406676241958,0.0120253699652298,0.0137223599475219,0.00944622980061938,0.0129374645843679,0.0045469310691798,-0.00666635938261713,0.0046597826074145,-0.0011597310448636,0.00484877166379546,-7.98693024719968e-05,0.00909666675879888,0.00274976770965042,0.0130443929017145,0.00896965987170619,0.00830128640367583,-0.00447591247998115,0.00269736491263557,0.00576858521520145,-0.00712614386774038,0.00453145185994702,-0.00464020423624804,-0.00234494004131639,-0.00544893074028592,-0.00885330899151458,8.27059014022626e-05,-0.00313642169521363,-0.0071410831301401
"Annie Hall","Comedy,Romance","AnnieHall.txt","annie hall",1230,"Annie Hall (1977)","Comedy|Romance",0.0412825344817512,0.000237242743815331,-0.000989996590840367,-0.0290950006253066,-0.0318826852040352,0.0205647714659528,0.0257174326195254,0.00480460074088044,-0.0580714135991681,-0.0154622008715268,0.0490970946917553,-0.0151187615887985,0.0587020766985929,0.0215014310765159,0.019874791616335,0.0158976944564417,-0.0142224361680294,0.000485105274565222,-0.00322237959974652,0.0137964148920343,-0.0373398891875829,-0.0233996413521478,0.00180210668655439,0.000659254683053218,-0.012499303648565,0.0644041755819886,-0.0493109855524849,0.0350625147464089,-0.0357711915124373,0.0306219070491784
"Anniversary Party, The","Drama","AnniversaryPartyThe.txt","anniversary party",4345,"Anniversary Party, The (2001)","Drama",0.00968482243090224,-0.00508271691030791,-0.00741682752225067,-0.00338857223022237,-0.0010466246084244,0.00251501155702267,0.00381637131250489,0.00274186720845414,-0.005677646107983,0.00622844421795045,-0.00169975687024715,-0.00365121354810957,0.000856468213910289,0.00438788496465473,-0.00277630446192309,0.00295561494926146,0.000834756911374303,-0.00653639042323505,-0.00268922876638616,-0.00330514233388743,-0.00229504414808219,0.00381068261050673,-0.0043484227509434,-0.000439414505361209,0.0010087293397248,-0.00335251565451701,0.00408307919816078,-0.00284904259638259,0.00131426793397828,0.000906637662608151
